-0.2957175146,-9.208267123,-0.7543491216,-1.418347004,-1.024754509,-0.4195527352,0.5377402307,0.4750415997,0.01821246002,0,0.4749795248,0.018409279,-0.2590622933,0,0,0,-0.01094740271,0.0188409378,-0.03754956083,0.02258360693,0.05716352116,0.9980859054,0.006843831626,0.02502862972,0.07075947998,0.9971439947,0.008397472209,0,0,0,0,0,-5
-1.398711871,-8.520738145,-1.642052137,-0.2555411517,0.5994157249,-0.1206796058,0.0958247795,0.4750169926,0.01854347547,0,0.47514886,0.01957440951,-0.2600789686,0,0,0,0.01953558176,0.04436100023,-0.05956418373,0.01893774902,0.04793514253,0.9986544187,0.005738975447,0.02480532335,0.04110684058,0.9987294612,0.01530970236,0,0,0,0,0,-5
-0.1449200504,-8.812344085,-0.6038627792,-0.7042417198,-0.2086803256,-0.2448744496,0.3748420773,0.4750169926,0.01854347547,0,0.4751992019,0.01888101068,-0.2621903792,0,0,0,-0.004170283829,-0.03516978279,-0.09593348994,0.01528999735,0.03870197042,0.9991230674,0.004633545376,0.02384167026,0.03554735081,0.9989591353,0.01576726445,0,0,0,0,0,-5
-0.9485330304,-8.866366549,-1.408813511,-0.7317536396,-0.2228913851,-0.2856379387,0.2847268422,0.4750169926,0.01854347547,0,0.4751198437,0.0192946722,-0.2633885385,0,0,0,0.009368686586,0.02972676302,-0.04431458266,0.0116407167,0.02946492814,0.9994918046,0.003527651953,0.0231237106,0.03377324054,0.9990207239,0.01680046251,0,0,0,0,0,-5
-0.4164347542,-8.910478151,-0.9940030125,-0.7941050691,-0.3061908564,-0.3151381037,0.1147868625,0.4750169926,0.01854347547,0,0.4752303764,0.01922552524,-0.2630355903,0,0,0,0.007209394519,-0.01074044565,0.02307033797,0.007990271982,0.0202249394,0.9997605934,0.002421405769,0.02188707413,0.03281564828,0.9990771786,0.01699647994,0,0,0,0,0,-5
-0.3204615157,-8.913809111,-0.9676792573,-0.7744483959,-0.329909688,-0.3359777155,-0.01463285687,0.4750169926,0.01854347547,0,0.4751894024,0.01916082479,-0.2625165323,0,0,0,-0.007775511592,-0.0002303440775,0.02624592983,0.004339028245,0.01098292818,0.9999294071,0.001314917446,0.02125829413,0.03065539454,0.9991543081,0.01729162792,0,0,0,0,0,-5
-0.8065257895,-8.975086713,-1.458201479,-0.8364788259,-0.2975050372,-0.3842393717,-0.1157229984,0.4750169926,0.01854347547,0,0.4753754167,0.01928846061,-0.262535215,0,0,0,0.01055562727,0.009875363467,-0.00353284661,0.0006873506096,0.001739818677,0.9999982286,0.0002082976318,0.02060281923,0.02682204566,0.9992642496,0.01808483406,0,0,0,0,0,-5
-0.5258280795,-9.086579158,-1.214325424,-1.006635926,-0.293825229,-0.4467725932,-0.1468013406,0.4750169926,0.01854347547,0,0.4751794371,0.01933607945,-0.2628800584,0,0,0,-0.01264658014,0.001769351337,-0.01913553354,-0,0,1,0,0.02096041196,0.02446086789,0.999306959,0.01865285044,0,0,0,0,0,-5
-0.7201617762,-8.76588992,-1.399845806,-0.4821897086,-0.2870646526,-0.2778738295,-0.1359752237,0.4750169926,0.01854347547,0,0.4753032445,0.01941785178,-0.2627774636,0,0,0,0.002568003185,0.006891559514,6.533533899e-06,-0,0,1,0,0.0204879623,0.0237571735,0.9993316817,0.0187624637,0,0,0,0,0,-5
0.001537140342,-8.803050929,-0.75080055,-0.5670412382,-0.3563654873,-0.2900260238,-0.1160611257,0.4750169926,0.01854347547,0,0.4753981199,0.01930901911,-0.2626616455,0,0,0,0.009515410569,-0.008939040878,0.0005092680424,-0,0,1,0,0.02016159649,0.02350322897,0.9993438196,0.01878931953,0,0,0,0,0,-5
-0.4656780299,-8.939240935,-1.164590002,-0.7748498959,-0.3115714142,-0.3634915503,-0.1223272168,0.4750169926,0.01854347547,0,0.4752414251,0.019332405,-0.2627905015,0,0,0,-0.006872184811,-0.0001580691623,-0.007468981115,-0,0,1,0,0.02031475906,0.02322253579,0.9993452208,0.01889851933,0,0,0,0,0,-5
-0.1272911642,-8.948907885,-0.8596116925,-0.805080027,-0.3384731942,-0.3626842195,-0.1181627492,0.4750169926,0.01854347547,0,0.4753124053,0.01928632483,-0.2627515188,0,0,0,0.003168639983,-0.007282698517,-0.002163930176,-0,0,1,0,0.01999540147,0.02306888706,0.9993547737,0.01892211833,0,0,0,0,0,-5
-0.5998174865,-8.992515512,-1.28043582,-0.8643684686,-0.2872336363,-0.3885112874,-0.1251490501,0.4750169926,0.01854347547,0,0.4752615935,0.01935527717,-0.2627170575,0,0,0,-0.004882725505,0.003681831294,-0.001711346475,-0,0,1,0,0.02000994505,0.02274564378,0.9993605353,0.0189936386,0,0,0,0,0,-5
-0.277955267,-8.573868833,-1.008822343,-0.1869674851,-0.3035193702,-0.1691544479,-0.1264824007,0.4750169926,0.01854347547,0,0.4753607048,0.01936427516,-0.2626941958,0,0,0,0.009453085906,-0.001372924512,0.004069474765,-0,0,1,0,0.01966382382,0.022599204,0.9993698845,0.01903796034,0,0,0,0,0,-5
-0.2363300061,-8.899457003,-0.9590152031,-0.7220385192,-0.3130876018,-0.3372456948,-0.1218539779,0.4750169926,0.01854347547,0,0.4753255251,0.01939160566,-0.2627171494,0,0,0,0.001560514761,-0.002539383989,-0.001653309704,-0,0,1,0,0.0197693321,0.02252195599,0.9993683451,0.01910094006,0,0,0,0,0,-5
-0.7655913553,-9.121955026,-1.423019464,-1.0763228,-0.2741205147,-0.4530418914,-0.1264770743,0.4750169926,0.01854347547,0,0.4752447408,0.01939912293,-0.262707769,0,0,0,-0.01196516114,0.003428378039,1.070834196e-05,-0,0,1,0,0.01977908087,0.02252212157,0.9993692624,0.01904256538,0,0,0,0,0,-5
-0.3744794192,-8.742120473,-1.088086063,-0.4634802064,-0.3014727153,-0.2544604823,-0.1201371213,0.4750169926,0.01854347547,0,0.4753669744,0.01935603952,-0.2626912648,0,0,0,0.007275884039,-0.003183650415,0.003077324856,-0,0,1,0,0.01954414179,0.02241583781,0.9993755377,0.01908118015,0,0,0,0,0,-5
-0.5746626975,-9.060532391,-1.253557166,-0.9780956808,-0.2733230408,-0.4215983941,-0.1306897997,0.4750169926,0.01854347547,0,0.4752065952,0.01936492482,-0.2627290776,0,0,0,-0.01177145923,0.0002424595875,-0.002963631397,-0,0,1,0,0.01980228368,0.02225940288,0.9993732452,0.01911819414,0,0,0,0,0,-5
-0.7721614434,-8.785295773,-1.441709112,-0.5244816834,-0.2559415467,-0.2784403122,-0.1311044774,0.4750169926,0.01854347547,0,0.4753364074,0.01938302072,-0.2627133067,0,0,0,0.006173421586,0.005092876764,-0.0005716285819,-0,0,1,0,0.01953231213,0.02224629415,0.9993787761,0.01912205836,0,0,0,0,0,-5
